PS C:\Users\abigo\Downloads> python trofeo_sniffer.py --live --filter 1

 ╔══════════════════════════════════════════════════╗
 ║  Trofeo LCD USB Protocol Analyzer               ║
 ║  github.com/Abigor-DIY/Open-Trofeo-LCD          ║
 ╚══════════════════════════════════════════════════╝

 USBPcapCMD: C:\Program Files\USBPcap\USBPcapCMD.exe
 Device:     \\.\USBPcap1
 Temp file:  C:\Users\abigo\AppData\Local\Temp\trofeo_live_19808.pcap
 Press Ctrl+C to stop capture and show summary.

 ✓ USBPcapCMD running (PID 24136)
 ✓ Capture started — interact with TRCC now!
     Change themes, load images, wait a few seconds between actions.
     Press Ctrl+C when done.

   Capturing... 289.1 MB

 Stopping capture...
 Analyzing capture (289.1 MB)...

    252.409s   FRAME  #1668 1920×462 42,832B/40,893B 11ch buf=0(!=1) b9=0x53 5ms (32.3 FPS)
    252.471s   FRAME  #1669 1920×462 42,832B/40,872B 11ch buf=0(!=2) b9=0x53 3ms (16.1 FPS)
    252.517s   FRAME  #1670 1920×462 42,832B/40,926B 11ch buf=0 b9=0x53 3ms (21.5 FPS)
    252.533s   FRAME  #1671 1920×462 42,832B/40,871B 11ch buf=0(!=1) b9=0x53 5ms (65.2 FPS)
    252.579s   FRAME  #1672 1920×462 8,160B/40,847B 2ch buf=0(!=2) b9=0x53 0ms (21.5 FPS)
    252.641s   FRAME  #1673 1920×462 42,832B/40,801B 11ch buf=0 b9=0x53 3ms (16.2 FPS)
    252.672s   FRAME  #1674 1920×462 42,832B/40,865B 11ch buf=0(!=1) b9=0x53 3ms (32.1 FPS)
    252.719s   FRAME  #1675 1920×462 42,832B/40,884B 11ch buf=0(!=2) b9=0x53 3ms (21.3 FPS)
    252.766s   FRAME  #1676 1920×462 42,832B/40,943B 11ch buf=0 b9=0x53 3ms (21.5 FPS)
    252.843s   FRAME  #1678 1920×462 42,832B/40,968B 11ch buf=0(!=2) b9=0x53 3ms (21.7 FPS)
    252.889s   FRAME  #1679 1920×462 42,832B/40,935B 11ch buf=0 b9=0x53 3ms (21.5 FPS)
    252.920s   FRAME  #1680 1920×462 42,832B/41,053B 11ch buf=0(!=1) b9=0x53 3ms (32.2 FPS)
    252.967s   FRAME  #1681 1920×462 42,832B/40,899B 11ch buf=0(!=2) b9=0x53 3ms (21.5 FPS)
    253.044s   FRAME  #1683 1920×462 42,832B/40,913B 11ch buf=0(!=1) b9=0x53 4ms (32.1 FPS)
    253.090s   FRAME  #1684 1920×462 42,832B/40,897B 11ch buf=0(!=2) b9=0x53 3ms (21.6 FPS)
    253.137s   FRAME  #1685 1920×462 42,832B/40,983B 11ch buf=0 b9=0x53 3ms (21.5 FPS)
    253.261s   FRAME  #1687 1920×462 42,832B/40,967B 11ch buf=0(!=2) b9=0x53 3ms (10.8 FPS)
    253.292s   FRAME  #1688 1920×462 42,832B/41,060B 11ch buf=0 b9=0x53 5ms (32.3 FPS)
    253.338s   FRAME  #1689 1920×462 42,832B/41,127B 11ch buf=0(!=1) b9=0x53 4ms (21.5 FPS)
    253.384s   FRAME  #1690 1920×462 46,912B/41,181B 12ch buf=0(!=2) b9=0x54 35ms (21.6 FPS)
    253.462s   FRAME  #1691 1920×462 42,832B/41,143B 11ch buf=0 b9=0x53 3ms (13.0 FPS)
    253.508s   FRAME  #1692 1920×462 42,832B/41,113B 11ch buf=0(!=1) b9=0x53 3ms (21.5 FPS)
    253.631s   FRAME  #1694 1920×462 42,832B/41,151B 11ch buf=0 b9=0x53 3ms (10.8 FPS)
    253.677s   FRAME  #1695 1920×462 42,832B/40,926B 11ch buf=0(!=1) b9=0x53 3ms (21.8 FPS)
    253.723s   FRAME  #1696 1920×462 42,832B/40,881B 11ch buf=0(!=2) b9=0x53 3ms (21.6 FPS)
    253.754s   FRAME  #1697 1920×462 18,352B/40,858B 5ch buf=0 b9=0x53 4ms (32.5 FPS)
    253.785s   FRAME  #1698 1920×462 42,832B/40,931B 11ch buf=0(!=1) b9=0x53 5ms (32.5 FPS)
    253.831s   FRAME  #1699 1920×462 42,832B/40,844B 11ch buf=0(!=2) b9=0x53 5ms (21.8 FPS)
    253.877s   FRAME  #1700 1920×462 42,832B/40,952B 11ch buf=0 b9=0x53 4ms (21.5 FPS)
    253.908s   FRAME  #1701 1920×462 42,832B/40,959B 11ch buf=0(!=1) b9=0x53 5ms (32.4 FPS)
    254.016s   FRAME  #1703 1920×462 42,832B/40,934B 11ch buf=0 b9=0x53 3ms (21.6 FPS)
    254.047s   FRAME  #1704 1920×462 42,832B/41,013B 11ch buf=0(!=1) b9=0x53 3ms (32.2 FPS)
    254.109s   FRAME  #1705 1920×462 42,832B/41,068B 11ch buf=0(!=2) b9=0x53 3ms (16.1 FPS)
    254.155s   FRAME  #1706 1920×462 59,152B/41,080B 15ch buf=0 b9=0x53 36ms (21.7 FPS)
    254.232s   FRAME  #1707 1920×462 42,832B/41,073B 11ch buf=0(!=1) b9=0x53 3ms (12.9 FPS)
    254.278s   FRAME  #1708 1920×462 42,832B/41,031B 11ch buf=0(!=2) b9=0x53 3ms (21.8 FPS)
    254.310s   FRAME  #1709 1920×462 42,832B/41,137B 11ch buf=0 b9=0x53 5ms (32.0 FPS)
    254.356s   FRAME  #1710 1920×462 8,160B/41,123B 2ch buf=0(!=1) b9=0x53 0ms (21.5 FPS)
    254.403s   FRAME  #1711 1920×462 42,832B/41,172B 11ch buf=0(!=2) b9=0x54 3ms (21.5 FPS)
    254.434s   FRAME  #1712 1920×462 42,832B/41,216B 11ch buf=0 b9=0x54 5ms (32.2 FPS)
    254.480s   FRAME  #1713 1920×462 42,832B/41,150B 11ch buf=0(!=1) b9=0x53 4ms (21.8 FPS)
    254.526s   FRAME  #1714 1920×462 42,832B/41,204B 11ch buf=0(!=2) b9=0x54 3ms (21.8 FPS)
    254.556s   FRAME  #1715 1920×462 42,832B/41,132B 11ch buf=0 b9=0x53 5ms (32.6 FPS)
    254.603s   FRAME  #1716 1920×462 42,832B/41,377B 11ch buf=0(!=1) b9=0x54 4ms (21.2 FPS)
    254.649s   FRAME  #1717 1920×462 42,832B/41,151B 11ch buf=0(!=2) b9=0x53 3ms (21.7 FPS)
    254.681s   FRAME  #1718 1920×462 42,832B/41,243B 11ch buf=0 b9=0x54 5ms (32.1 FPS)
    254.727s   FRAME  #1719 1920×462 42,832B/41,269B 11ch buf=0(!=1) b9=0x54 5ms (21.7 FPS)
    254.773s   FRAME  #1720 1920×462 42,832B/41,334B 11ch buf=0(!=2) b9=0x54 3ms (21.8 FPS)
    254.803s   FRAME  #1721 1920×462 42,832B/41,284B 11ch buf=0 b9=0x54 5ms (32.3 FPS)
    254.850s   FRAME  #1722 1920×462 42,832B/41,364B 11ch buf=0(!=1) b9=0x54 5ms (21.6 FPS)
    254.896s   FRAME  #1723 1920×462 42,832B/41,476B 11ch buf=0(!=2) b9=0x54 4ms (21.6 FPS)
    254.927s   FRAME  #1724 1920×462 42,832B/41,449B 11ch buf=0 b9=0x54 5ms (32.5 FPS)
    254.973s   FRAME  #1725 1920×462 42,832B/41,302B 11ch buf=0(!=1) b9=0x54 5ms (21.7 FPS)
    255.020s   FRAME  #1726 1920×462 42,832B/41,317B 11ch buf=0(!=2) b9=0x54 4ms (21.4 FPS)
    255.066s   FRAME  #1727 1920×462 42,832B/41,332B 11ch buf=0 b9=0x54 3ms (21.5 FPS)
    255.097s   FRAME  #1728 1920×462 42,832B/41,418B 11ch buf=0(!=1) b9=0x54 5ms (32.3 FPS)
    255.144s   FRAME  #1729 1920×462 42,832B/41,459B 11ch buf=0(!=2) b9=0x54 5ms (21.5 FPS)
    255.175s   FRAME  #1730 1920×462 42,832B/41,425B 11ch buf=0 b9=0x54 5ms (32.4 FPS)
    255.221s   FRAME  #1731 1920×462 42,832B/41,396B 11ch buf=0(!=1) b9=0x54 5ms (21.5 FPS)
    255.268s   FRAME  #1732 1920×462 42,832B/41,429B 11ch buf=0(!=2) b9=0x54 5ms (21.5 FPS)
    255.299s   FRAME  #1733 1920×462 42,832B/41,388B 11ch buf=0 b9=0x54 5ms (32.4 FPS)
    255.361s   FRAME  #1734 1920×462 42,832B/41,471B 11ch buf=0(!=1) b9=0x54 3ms (16.1 FPS)
    255.392s   FRAME  #1735 1920×462 42,832B/41,434B 11ch buf=0(!=2) b9=0x54 5ms (32.3 FPS)
    255.438s   FRAME  #1736 1920×462 42,832B/41,417B 11ch buf=0 b9=0x54 4ms (21.5 FPS)
    255.469s   FRAME  #1737 1920×462 42,832B/41,463B 11ch buf=0(!=1) b9=0x54 5ms (32.5 FPS)
    255.531s   FRAME  #1738 1920×462 42,832B/41,467B 11ch buf=0(!=2) b9=0x54 3ms (16.2 FPS)
    255.562s   FRAME  #1739 1920×462 42,832B/41,403B 11ch buf=0 b9=0x54 4ms (32.2 FPS)
    255.608s   FRAME  #1740 1920×462 42,832B/41,492B 11ch buf=0(!=1) b9=0x54 3ms (21.7 FPS)
    255.654s   FRAME  #1741 1920×462 42,832B/41,427B 11ch buf=0(!=2) b9=0x54 3ms (21.5 FPS)
    255.685s   FRAME  #1742 1920×462 42,832B/41,445B 11ch buf=0 b9=0x54 5ms (32.6 FPS)
    255.731s   FRAME  #1743 1920×462 42,832B/41,376B 11ch buf=0(!=1) b9=0x54 3ms (21.5 FPS)
    255.778s   FRAME  #1744 1920×462 42,832B/41,487B 11ch buf=0(!=2) b9=0x54 3ms (21.6 FPS)
    255.808s   FRAME  #1745 1920×462 42,832B/41,493B 11ch buf=0 b9=0x54 5ms (32.6 FPS)
    255.870s   FRAME  #1746 1920×462 42,832B/41,556B 11ch buf=0(!=1) b9=0x54 3ms (16.2 FPS)
    255.916s   FRAME  #1747 1920×462 42,832B/41,456B 11ch buf=0(!=2) b9=0x54 3ms (21.6 FPS)
    255.947s   FRAME  #1748 1920×462 42,832B/41,413B 11ch buf=0 b9=0x54 3ms (32.0 FPS)
    255.993s   FRAME  #1749 1920×462 42,832B/41,410B 11ch buf=0(!=1) b9=0x54 5ms (21.8 FPS)
    256.039s   FRAME  #1750 1920×462 42,832B/41,466B 11ch buf=0(!=2) b9=0x54 4ms (21.6 FPS)
    256.086s   FRAME  #1751 1920×462 42,832B/41,521B 11ch buf=0 b9=0x54 3ms (21.5 FPS)
    256.117s   FRAME  #1752 1920×462 42,832B/41,556B 11ch buf=0(!=1) b9=0x54 5ms (32.4 FPS)
    256.163s   FRAME  #1753 1920×462 42,832B/41,514B 11ch buf=0(!=2) b9=0x54 5ms (21.6 FPS)
    256.194s   FRAME  #1754 1920×462 42,832B/41,460B 11ch buf=0 b9=0x54 5ms (32.1 FPS)
    256.240s   FRAME  #1755 1920×462 42,832B/41,593B 11ch buf=0(!=1) b9=0x54 5ms (21.8 FPS)
    256.287s   FRAME  #1756 1920×462 42,832B/41,523B 11ch buf=0(!=2) b9=0x54 5ms (21.4 FPS)
    256.318s   FRAME  #1757 1920×462 42,832B/41,496B 11ch buf=0 b9=0x54 5ms (32.4 FPS)
    256.364s   FRAME  #1758 1920×462 42,832B/41,484B 11ch buf=0(!=1) b9=0x54 5ms (21.5 FPS)
    256.426s   FRAME  #1759 1920×462 42,832B/41,446B 11ch buf=0(!=2) b9=0x54 3ms (16.1 FPS)
    256.442s   FRAME  #1760 1920×462 42,832B/41,451B 11ch buf=0 b9=0x54 5ms (65.1 FPS)
    256.504s   FRAME  #1761 1920×462 42,832B/41,377B 11ch buf=0(!=1) b9=0x54 3ms (16.1 FPS)
    256.535s   FRAME  #1762 1920×462 42,832B/41,459B 11ch buf=0(!=2) b9=0x54 5ms (32.2 FPS)
    256.581s   FRAME  #1763 1920×462 42,832B/41,392B 11ch buf=0 b9=0x54 4ms (21.6 FPS)
    256.612s   FRAME  #1764 1920×462 42,832B/41,426B 11ch buf=0(!=1) b9=0x54 5ms (32.2 FPS)
    256.659s   FRAME  #1765 1920×462 42,832B/41,266B 11ch buf=0(!=2) b9=0x54 5ms (21.2 FPS)
    256.706s   FRAME  #1766 1920×462 42,832B/41,153B 11ch buf=0 b9=0x53 4ms (21.5 FPS)
    256.752s   FRAME  #1767 1920×462 42,832B/41,146B 11ch buf=0(!=1) b9=0x53 3ms (21.6 FPS)
    256.783s   FRAME  #1768 1920×462 42,832B/40,988B 11ch buf=0(!=2) b9=0x53 5ms (32.3 FPS)
    256.830s   FRAME  #1769 1920×462 42,832B/41,050B 11ch buf=0 b9=0x53 5ms (21.5 FPS)
    256.876s   FRAME  #1770 1920×462 42,832B/40,989B 11ch buf=0(!=1) b9=0x53 3ms (21.6 FPS)
    256.922s   FRAME  #1771 1920×462 42,832B/41,013B 11ch buf=0(!=2) b9=0x53 3ms (21.7 FPS)
    256.953s   FRAME  #1772 1920×462 42,832B/41,043B 11ch buf=0 b9=0x53 5ms (32.6 FPS)
    256.999s   FRAME  #1773 1920×462 42,832B/40,977B 11ch buf=0(!=1) b9=0x53 4ms (21.4 FPS)
    257.046s   FRAME  #1774 1920×462 42,832B/41,035B 11ch buf=0(!=2) b9=0x53 3ms (21.5 FPS)
    257.077s   FRAME  #1775 1920×462 42,832B/41,001B 11ch buf=0 b9=0x53 6ms (32.0 FPS)
    257.123s   FRAME  #1776 1920×462 42,832B/41,037B 11ch buf=0(!=1) b9=0x53 4ms (21.6 FPS)
    257.170s   FRAME  #1777 1920×462 42,832B/40,992B 11ch buf=0(!=2) b9=0x53 3ms (21.7 FPS)
    257.201s   FRAME  #1778 1920×462 42,832B/41,017B 11ch buf=0 b9=0x53 5ms (32.2 FPS)
    257.247s   FRAME  #1779 1920×462 42,832B/41,060B 11ch buf=0(!=1) b9=0x53 4ms (21.7 FPS)
    257.293s   FRAME  #1780 1920×462 42,832B/41,014B 11ch buf=0(!=2) b9=0x53 3ms (21.4 FPS)
    257.324s   FRAME  #1781 1920×462 42,832B/41,069B 11ch buf=0 b9=0x53 5ms (32.7 FPS)
    257.371s   FRAME  #1782 1920×462 42,832B/41,059B 11ch buf=0(!=1) b9=0x53 5ms (21.4 FPS)
    257.417s   FRAME  #1783 1920×462 42,832B/40,911B 11ch buf=0(!=2) b9=0x53 3ms (21.6 FPS)
    257.448s   FRAME  #1784 1920×462 42,832B/41,003B 11ch buf=0 b9=0x53 5ms (32.3 FPS)
    257.494s   FRAME  #1785 1920×462 42,832B/40,997B 11ch buf=0(!=1) b9=0x53 5ms (21.8 FPS)
    257.540s   FRAME  #1786 1920×462 42,832B/40,917B 11ch buf=0(!=2) b9=0x53 4ms (21.6 FPS)
    257.571s   FRAME  #1787 1920×462 42,832B/40,932B 11ch buf=0 b9=0x53 5ms (32.5 FPS)
    257.617s   FRAME  #1788 1920×462 42,832B/40,904B 11ch buf=0(!=1) b9=0x53 5ms (21.7 FPS)
    257.679s   FRAME  #1789 1920×462 42,832B/40,903B 11ch buf=0(!=2) b9=0x53 3ms (16.2 FPS)
    257.694s   FRAME  #1790 1920×462 42,832B/40,966B 11ch buf=0 b9=0x53 5ms (64.1 FPS)
    257.741s   FRAME  #1791 1920×462 42,832B/40,899B 11ch buf=0(!=1) b9=0x53 5ms (21.3 FPS)
    257.788s   FRAME  #1792 1920×462 42,832B/40,809B 11ch buf=0(!=2) b9=0x53 4ms (21.6 FPS)
    257.818s   FRAME  #1793 1920×462 42,832B/40,704B 11ch buf=0 b9=0x53 5ms (32.7 FPS)
    257.865s   FRAME  #1794 1920×462 42,832B/40,728B 11ch buf=0(!=1) b9=0x53 5ms (21.5 FPS)
    257.911s   FRAME  #1795 1920×462 42,832B/40,746B 11ch buf=0(!=2) b9=0x53 5ms (21.6 FPS)
    257.958s   FRAME  #1796 1920×462 42,832B/40,690B 11ch buf=0 b9=0x53 3ms (21.4 FPS)
    258.004s   FRAME  #1797 1920×462 42,832B/40,647B 11ch buf=0(!=1) b9=0x52 3ms (21.7 FPS)
    258.035s   FRAME  #1798 1920×462 42,832B/40,708B 11ch buf=0(!=2) b9=0x53 5ms (32.2 FPS)
    258.081s   FRAME  #1799 1920×462 42,832B/40,616B 11ch buf=0 b9=0x52 4ms (21.6 FPS)
    258.127s   FRAME  #1800 1920×462 42,832B/40,638B 11ch buf=0(!=1) b9=0x52 3ms (21.7 FPS)
    258.173s   FRAME  #1801 1920×462 42,832B/40,616B 11ch buf=0(!=2) b9=0x52 3ms (21.6 FPS)
    258.204s   FRAME  #1802 1920×462 42,832B/40,539B 11ch buf=0 b9=0x52 4ms (32.2 FPS)
    258.235s   FRAME  #1803 1920×462 42,832B/40,552B 11ch buf=0(!=1) b9=0x52 5ms (32.3 FPS)
    258.282s   FRAME  #1804 1920×462 42,832B/40,492B 11ch buf=0(!=2) b9=0x52 5ms (21.5 FPS)
    258.328s   FRAME  #1805 1920×462 42,832B/40,458B 11ch buf=0 b9=0x52 5ms (21.6 FPS)
    258.375s   FRAME  #1806 1920×462 42,832B/40,436B 11ch buf=0(!=1) b9=0x52 3ms (21.5 FPS)
    258.421s   FRAME  #1807 1920×462 42,832B/40,439B 11ch buf=0(!=2) b9=0x52 3ms (21.6 FPS)
    258.452s   FRAME  #1808 1920×462 42,832B/40,408B 11ch buf=0 b9=0x52 5ms (32.3 FPS)
    258.498s   FRAME  #1809 1920×462 42,832B/40,406B 11ch buf=0(!=1) b9=0x52 4ms (21.6 FPS)
    258.545s   FRAME  #1810 1920×462 42,832B/40,274B 11ch buf=0(!=2) b9=0x52 3ms (21.4 FPS)
    258.576s   FRAME  #1811 1920×462 42,832B/40,316B 11ch buf=0 b9=0x52 5ms (32.5 FPS)
    258.622s   FRAME  #1812 1920×462 42,832B/40,262B 11ch buf=0(!=1) b9=0x52 4ms (21.7 FPS)
    258.668s   FRAME  #1813 1920×462 42,832B/40,271B 11ch buf=0(!=2) b9=0x52 3ms (21.6 FPS)
    258.699s   FRAME  #1814 1920×462 42,832B/40,268B 11ch buf=0 b9=0x52 5ms (32.7 FPS)
    258.745s   FRAME  #1815 1920×462 42,832B/40,293B 11ch buf=0(!=1) b9=0x52 4ms (21.4 FPS)
    258.807s   FRAME  #1816 1920×462 42,832B/40,279B 11ch buf=0(!=2) b9=0x52 3ms (16.1 FPS)
    258.823s   FRAME  #1817 1920×462 42,832B/40,118B 11ch buf=0 b9=0x51 5ms (64.9 FPS)
    258.869s   FRAME  #1818 1920×462 42,832B/40,128B 11ch buf=0(!=1) b9=0x51 5ms (21.7 FPS)
    258.914s   FRAME  #1819 1920×462 42,832B/40,012B 11ch buf=0(!=2) b9=0x51 4ms (21.9 FPS)
    258.945s   FRAME  #1820 1920×462 42,832B/40,126B 11ch buf=0 b9=0x51 5ms (32.2 FPS)
    258.992s   FRAME  #1821 1920×462 42,832B/40,207B 11ch buf=0(!=1) b9=0x52 5ms (21.4 FPS)
    259.039s   FRAME  #1822 1920×462 42,832B/40,164B 11ch buf=0(!=2) b9=0x51 4ms (21.5 FPS)
    259.085s   FRAME  #1823 1920×462 42,832B/40,173B 11ch buf=0 b9=0x51 3ms (21.5 FPS)
    259.147s   FRAME  #1824 1920×462 42,832B/40,060B 11ch buf=0(!=1) b9=0x51 3ms (16.1 FPS)
    259.178s   FRAME  #1825 1920×462 42,832B/39,960B 11ch buf=0(!=2) b9=0x51 3ms (32.5 FPS)
    259.209s   FRAME  #1826 1920×462 42,832B/39,952B 11ch buf=0 b9=0x51 5ms (32.4 FPS)
    259.255s   FRAME  #1827 1920×462 42,832B/39,982B 11ch buf=0(!=1) b9=0x51 5ms (21.5 FPS)
    259.302s   FRAME  #1828 1920×462 42,832B/39,939B 11ch buf=0(!=2) b9=0x51 5ms (21.6 FPS)
    259.332s   FRAME  #1829 1920×462 42,832B/39,861B 11ch buf=0 b9=0x51 5ms (32.4 FPS)
    259.394s   FRAME  #1830 1920×462 42,832B/39,801B 11ch buf=0(!=1) b9=0x51 3ms (16.1 FPS)
    259.441s   FRAME  #1831 1920×462 42,832B/39,830B 11ch buf=0(!=2) b9=0x51 3ms (21.7 FPS)
    259.472s   FRAME  #1832 1920×462 42,832B/39,872B 11ch buf=0 b9=0x51 5ms (32.0 FPS)
    259.503s   FRAME  #1833 1920×462 40,800B/39,657B 10ch buf=0(!=1) b9=0x50 5ms (32.3 FPS)
    259.565s   FRAME  #1834 1920×462 40,800B/39,611B 10ch buf=0(!=2) b9=0x50 3ms (16.1 FPS)
    259.596s   FRAME  #1835 1920×462 40,800B/39,600B 10ch buf=0 b9=0x50 4ms (32.6 FPS)
    259.627s   FRAME  #1836 1920×462 42,832B/39,688B 11ch buf=0(!=1) b9=0x51 5ms (32.2 FPS)
    259.688s   FRAME  #1837 1920×462 40,800B/39,286B 10ch buf=0(!=2) b9=0x50 3ms (16.3 FPS)
    259.719s   FRAME  #1838 1920×462 40,800B/39,136B 10ch buf=0 b9=0x4f 4ms (32.1 FPS)
    259.765s   FRAME  #1839 1920×462 40,800B/39,146B 10ch buf=0(!=1) b9=0x4f 4ms (21.7 FPS)
    259.812s   FRAME  #1840 1920×462 40,800B/39,122B 10ch buf=0(!=2) b9=0x4f 3ms (21.6 FPS)
    259.843s   FRAME  #1841 1920×462 40,800B/39,177B 10ch buf=0 b9=0x4f 4ms (32.1 FPS)
    259.889s   FRAME  #1842 1920×462 40,800B/39,114B 10ch buf=0(!=1) b9=0x4f 4ms (21.8 FPS)
    259.935s   FRAME  #1843 1920×462 40,800B/39,147B 10ch buf=0(!=2) b9=0x4f 3ms (21.6 FPS)
    259.966s   FRAME  #1844 1920×462 40,800B/39,054B 10ch buf=0 b9=0x4f 4ms (32.1 FPS)
    260.012s   FRAME  #1845 1920×462 40,800B/39,004B 10ch buf=0(!=1) b9=0x4f 4ms (21.7 FPS)
    260.059s   FRAME  #1846 1920×462 40,800B/39,025B 10ch buf=0(!=2) b9=0x4f 3ms (21.6 FPS)
    260.090s   FRAME  #1847 1920×462 40,800B/38,957B 10ch buf=0 b9=0x4f 4ms (32.3 FPS)
    260.136s   FRAME  #1848 1920×462 40,800B/38,915B 10ch buf=0(!=1) b9=0x4f 4ms (21.5 FPS)
    260.182s   FRAME  #1849 1920×462 40,800B/38,853B 10ch buf=0(!=2) b9=0x4f 4ms (21.9 FPS)
    260.228s   FRAME  #1850 1920×462 40,800B/38,816B 10ch buf=0 b9=0x4f 3ms (21.5 FPS)
    260.259s   FRAME  #1851 1920×462 40,800B/38,820B 10ch buf=0(!=1) b9=0x4f 4ms (32.5 FPS)
    260.306s   FRAME  #1852 1920×462 40,800B/38,886B 10ch buf=0(!=2) b9=0x4f 4ms (21.5 FPS)
    260.336s   FRAME  #1853 1920×462 40,800B/38,884B 10ch buf=0 b9=0x4f 4ms (32.9 FPS)
    260.382s   FRAME  #1854 1920×462 40,800B/38,857B 10ch buf=0(!=1) b9=0x4f 4ms (21.7 FPS)
    260.444s   FRAME  #1855 1920×462 40,800B/38,815B 10ch buf=0(!=2) b9=0x4f 3ms (16.2 FPS)
    260.475s   FRAME  #1856 1920×462 40,800B/38,701B 10ch buf=0 b9=0x4f 4ms (32.4 FPS)
    260.506s   FRAME  #1857 1920×462 40,800B/38,724B 10ch buf=0(!=1) b9=0x4f 4ms (32.2 FPS)
    260.552s   FRAME  #1858 1920×462 40,800B/38,787B 10ch buf=0(!=2) b9=0x4f 4ms (21.8 FPS)
    260.582s   FRAME  #1859 1920×462 40,800B/38,752B 10ch buf=0 b9=0x4f 4ms (32.6 FPS)
    260.629s   FRAME  #1860 1920×462 40,800B/38,687B 10ch buf=0(!=1) b9=0x4e 4ms (21.6 FPS)
    260.691s   FRAME  #1861 1920×462 40,800B/38,637B 10ch buf=0(!=2) b9=0x4e 3ms (16.1 FPS)
    260.722s   FRAME  #1862 1920×462 40,800B/38,619B 10ch buf=0 b9=0x4e 4ms (32.3 FPS)
    260.752s   FRAME  #1863 1920×462 40,800B/38,576B 10ch buf=0(!=1) b9=0x4e 4ms (32.5 FPS)
    260.814s   FRAME  #1864 1920×462 40,800B/38,584B 10ch buf=0(!=2) b9=0x4e 3ms (16.3 FPS)
    260.845s   FRAME  #1865 1920×462 40,800B/38,485B 10ch buf=0 b9=0x4e 4ms (32.4 FPS)
    260.891s   FRAME  #1866 1920×462 40,800B/38,498B 10ch buf=0(!=1) b9=0x4e 3ms (21.5 FPS)
    260.937s   FRAME  #1867 1920×462 40,800B/38,528B 10ch buf=0(!=2) b9=0x4e 3ms (21.6 FPS)
    260.969s   FRAME  #1868 1920×462 40,800B/38,346B 10ch buf=0 b9=0x4e 4ms (32.2 FPS)
    261.015s   FRAME  #1869 1920×462 40,800B/38,418B 10ch buf=0(!=1) b9=0x4e 4ms (21.5 FPS)
    261.062s   FRAME  #1870 1920×462 40,800B/38,432B 10ch buf=0(!=2) b9=0x4e 3ms (21.5 FPS)
    261.093s   FRAME  #1871 1920×462 40,800B/38,353B 10ch buf=0 b9=0x4e 4ms (32.2 FPS)
    261.139s   FRAME  #1872 1920×462 40,800B/38,319B 10ch buf=0(!=1) b9=0x4e 4ms (21.5 FPS)
    261.186s   FRAME  #1873 1920×462 40,800B/38,208B 10ch buf=0(!=2) b9=0x4e 3ms (21.5 FPS)
    261.217s   FRAME  #1874 1920×462 40,800B/38,175B 10ch buf=0 b9=0x4d 4ms (32.1 FPS)
    261.263s   FRAME  #1875 1920×462 40,800B/38,231B 10ch buf=0(!=1) b9=0x4e 4ms (21.5 FPS)
    261.310s   FRAME  #1876 1920×462 40,800B/38,211B 10ch buf=0(!=2) b9=0x4e 3ms (21.5 FPS)
    261.341s   FRAME  #1877 1920×462 40,800B/38,237B 10ch buf=0 b9=0x4e 4ms (32.3 FPS)
    261.386s   FRAME  #1878 1920×462 40,800B/38,205B 10ch buf=0(!=1) b9=0x4e 4ms (21.9 FPS)
    261.433s   FRAME  #1879 1920×462 40,800B/38,247B 10ch buf=0(!=2) b9=0x4e 3ms (21.5 FPS)
    261.480s   FRAME  #1880 1920×462 40,800B/38,136B 10ch buf=0 b9=0x4d 3ms (21.5 FPS)
    261.526s   FRAME  #1881 1920×462 40,800B/38,139B 10ch buf=0(!=1) b9=0x4d 3ms (21.8 FPS)
    261.572s   FRAME  #1882 1920×462 40,800B/38,096B 10ch buf=0(!=2) b9=0x4d 3ms (21.7 FPS)
    261.603s   FRAME  #1883 1920×462 40,800B/38,177B 10ch buf=0 b9=0x4d 3ms (32.2 FPS)
    261.649s   FRAME  #1884 1920×462 40,800B/38,030B 10ch buf=0(!=1) b9=0x4d 3ms (21.6 FPS)
    261.695s   FRAME  #1885 1920×462 40,800B/38,061B 10ch buf=0(!=2) b9=0x4d 3ms (21.6 FPS)
    261.726s   FRAME  #1886 1920×462 40,800B/38,030B 10ch buf=0 b9=0x4d 3ms (32.3 FPS)
    261.773s   FRAME  #1887 1920×462 40,800B/38,013B 10ch buf=0(!=1) b9=0x4d 3ms (21.5 FPS)
    261.834s   FRAME  #1888 1920×462 40,800B/37,963B 10ch buf=0(!=2) b9=0x4d 3ms (16.3 FPS)
    261.865s   FRAME  #1889 1920×462 40,800B/37,921B 10ch buf=0 b9=0x4d 3ms (32.5 FPS)
    261.896s   FRAME  #1890 1920×462 40,800B/37,922B 10ch buf=0(!=1) b9=0x4d 4ms (32.3 FPS)
    261.942s   FRAME  #1891 1920×462 40,800B/37,976B 10ch buf=0(!=2) b9=0x4d 4ms (21.8 FPS)
    261.972s   FRAME  #1892 1920×462 40,800B/37,889B 10ch buf=0 b9=0x4d 4ms (32.8 FPS)
    262.034s   FRAME  #1893 1920×462 40,800B/37,836B 10ch buf=0(!=1) b9=0x4d 4ms (16.1 FPS)
    262.081s   FRAME  #1894 1920×462 40,800B/37,907B 10ch buf=0(!=2) b9=0x4d 3ms (21.5 FPS)
    262.112s   FRAME  #1895 1920×462 40,800B/37,750B 10ch buf=0 b9=0x4d 4ms (32.4 FPS)
